main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2014.MMP00111,2014.MMP00111,Incident,North America,2014-06-13,2014,June,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.58124 32.14323,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112.58124,32.14323,Mixed or unknown
2014.MMP00112,2014.MMP00112,Incident,North America,2014-06-14,2014,June,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.86321 31.78543,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.86321,31.78543,Harsh environmental conditions
2014.MMP00113,2014.MMP00113,Incident,North America,2014-06-14,2014,June,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.40091 31.49908,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.40091,31.49908,Mixed or unknown
2014.MMP00119,2014.MMP00119,Incident,North America,2014-06-16,2014,June,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"La India Ranch, Brooks County, Texas, USA","Operation Identificatio, U. of Texas", -98 27.15310333,Northern America,,5.0,,-98,27.15310333,Mixed or unknown
2014.MMP00122,2014.MMP00122,Incident,North America,2014-06-18,2014,June,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.71384 32.16403,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.71384,32.16403,Harsh environmental conditions
2014.MMP00124,2014.MMP00124,Incident,North America,2014-06-19,2014,June,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.20567 32.17175,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.20567,32.17175,Mixed or unknown
2014.MMP00125,2014.MMP00125,Incident,North America,2014-06-19,2014,June,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.64305 32.4275,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.64305,32.4275,Mixed or unknown
2014.MMP00126,2014.MMP00126,Incident,North America,2014-06-25,2014,June,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.21016 32.49936,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112.21016,32.49936,Mixed or unknown
2014.MMP00128,2014.MMP00128,Incident,North America,2014-06-28,2014,June,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.00497 31.39289,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.00497,31.39289,Mixed or unknown
2014.MMP00132,2014.MMP00132,Incident,North America,2014-07-01,2014,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.84799 31.6739,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.84799,31.6739,Mixed or unknown
2014.MMP00133,2014.MMP00133,Incident,North America,2014-07-02,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.78697 31.629327,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.78697,31.629327,Harsh environmental conditions
2014.MMP00134,2014.MMP00134,Incident,North America,2014-07-02,2014,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112 32.375917,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112,32.375917,Mixed or unknown
2014.MMP00136,2014.MMP00136,Incident,North America,2014-07-05,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113 32.081967,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-113,32.081967,Mixed or unknown
2014.MMP00139,2014.MMP00139,Incident,North America,2014-07-07,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112 32.316,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112,32.316,Mixed or unknown
2014.MMP00140,2014.MMP00140,Incident,North America,2014-07-10,2014,July,1.0,,1,,,,,Central America,Mixed or unknown,US-Mexico border crossing,"Barrosa Pasture, King Ranch, Brooks County, Texas, USA","Operation Identification, University of Texas", -97.709747 26.92635612,Northern America,,5.0,,-97.709747,26.92635612,Mixed or unknown
2014.MMP00142,2014.MMP00142,Incident,North America,2014-07-12,2014,July,1.0,,1,,,,,Central America,Mixed or unknown,US-Mexico border crossing,"Singer Ranch, Brooks County, Texas, USA","Operation Identification, University of Texas", -98.18627898 26.99857326,Northern America,,5.0,,-98.18627898,26.99857326,Mixed or unknown
2014.MMP00144,2014.MMP00144,Incident,North America,2014-07-13,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112 31.62332,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112,31.62332,Mixed or unknown
2014.MMP00145,2014.MMP00145,Incident,North America,2014-07-14,2014,July,1.0,,1,,,,,Central America,Mixed or unknown,US-Mexico border crossing,"Cage Ranch, Brooks County, Texas, USA","Operation Identification, University of Texas", -98 26.99000755,Northern America,,5.0,,-98,26.99000755,Mixed or unknown
2014.MMP00150,2014.MMP00150,Incident,North America,2014-07-17,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.00065 32.03617,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-113.00065,32.03617,Mixed or unknown
2014.MMP00151,2014.MMP00151,Incident,North America,2014-07-18,2014,July,1.0,,1,,,,,Central America,Mixed or unknown,US-Mexico border crossing,"Cage Ranch, Brooks County, Texas, USA","Operation Identification, University of Texas", -98 26.95573817,Northern America,,5.0,,-98,26.95573817,Mixed or unknown
2014.MMP00158,2014.MMP00158,Incident,North America,2014-07-24,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.6385 31.651,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.6385,31.651,Mixed or unknown
2014.MMP00159,2014.MMP00159,Incident,North America,2014-07-26,2014,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.14252 32.37387,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-113.14252,32.37387,Harsh environmental conditions
2014.MMP00160,2014.MMP00160,Incident,North America,2014-07-27,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.533472 32.532056,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.533472,32.532056,Mixed or unknown
2014.MMP00163,2014.MMP00163,Incident,North America,2014-07-30,2014,July,1.0,,1,,,1.0,1.0,Central America,Accidental death,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.697817 31.6488,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-110.697817,31.6488,Accidental death
2014.MMP00164,2014.MMP00164,Incident,North America,2014-07-30,2014,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.05419 32.83222,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112.05419,32.83222,Mixed or unknown
2014.MMP00165,2014.MMP00165,Incident,North America,2014-07-31,2014,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.871417 31.949573,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112.871417,31.949573,Mixed or unknown
2014.MMP00169,2014.MMP00169,Incident,North America,2014-08-01,2014,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.4741 32.26839,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.4741,32.26839,Harsh environmental conditions
2014.MMP00171,2014.MMP00171,Incident,North America,2014-08-04,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.56971 32.04927,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.56971,32.04927,Mixed or unknown
2014.MMP00172,2014.MMP00172,Incident,North America,2014-08-05,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.526 32.54141,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.526,32.54141,Mixed or unknown
2014.MMP00173,2014.MMP00173,Incident,North America,2014-08-05,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.05333 32.197083,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-113.05333,32.197083,Mixed or unknown
2014.MMP00174,2014.MMP00174,Incident,North America,2014-08-05,2014,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.997183 31.685017,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.997183,31.685017,Mixed or unknown
2014.MMP00176,2014.MMP00176,Incident,North America,2014-08-18,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.78028 31.63525,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.78028,31.63525,Mixed or unknown
2014.MMP00177,2014.MMP00177,Incident,North America,2014-08-21,2014,August,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.461233 31.489567,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.461233,31.489567,Harsh environmental conditions
2014.MMP00184,2014.MMP00184,Incident,North America,2014-08-22,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.12708 32.03905,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-112.12708,32.03905,Mixed or unknown
2014.MMP00185,2014.MMP00185,Incident,North America,2014-08-25,2014,August,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.47552 32.299867,Northern America,Undocumented Border Crossers 01/01/2014-08/29/2018,5.0,,-111.47552,32.299867,Mixed or unknown
2014.MMP00187,2014.MMP00187,Cumulative Incident,North America,2014-08-27,2014,August,44.0,,44,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Brooks County, Texas, USA","Brooks County Sheriff’s Office, cited in Valley Morning Star", -98.233616 27.033656,Northern America,Ranchers deal with immigrant traffic,5.0,http://bit.ly/1CfZmS9,-98.233616,27.033656,Mixed or unknown
